pct_std,county,precinct,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREODEL,G20PRESLAR,G20PREGHAW,G20PRECBLA,G20PREOWRI
ORA0417,ORA,"417",900,1855,17,2,2,8,2,6
ORA0418,ORA,"418",826,1130,14,3,2,5,0,4
ORA0419,ORA,"419",996,1317,11,1,10,9,1,8
ORA0420,ORA,"420",1517,2869,27,3,1,5,1,11
ORA0421,ORA,"421",736,1416,21,1,6,4,0,6
ORA0422,ORA,"422",1010,1906,22,3,3,13,1,10
ORA0423,ORA,"423",844,1686,20,2,2,4,0,8
ORA0424,ORA,"424",865,1845,6,2,1,6,1,4
ORA0425,ORA,"425",1027,1981,16,1,3,6,0,5
ORA0426,ORA,"426",1809,3665,31,7,8,6,0,8
ORA0427,ORA,"427",1275,2774,20,4,2,8,1,1
ORA0428,ORA,"428",717,1551,8,0,0,2,0,2
ORA0429,ORA,"429",974,2340,17,4,3,4,2,7
ORA0430,ORA,"430",3208,4284,54,2,4,8,2,33
ORA0431,ORA,"431",2011,2341,27,4,0,3,2,12
ORA0432,ORA,"432",1326,1614,20,3,3,5,4,19
ORA0433,ORA,"433",2291,2650,47,4,0,6,1,18
ORA0434,ORA,"434",20,5,0,0,0,0,0,0
ORA0435,ORA,"435",766,2162,28,3,2,9,0,8
ORA0436,ORA,"436",751,1367,18,1,1,4,3,7
ORA0437,ORA,"437",1083,1979,26,2,2,4,1,9
ORA0438,ORA,"438",1174,2355,32,2,2,10,4,12
ORA0439,ORA,"439",963,1637,14,1,1,5,1,7
ORA0440,ORA,"440",1895,2758,47,3,3,5,2,17
ORA0441,ORA,"441",582,1137,8,1,0,2,0,5
ORA0501,ORA,"501",1097,2253,23,1,2,5,0,14
ORA0502,ORA,"502",1011,2803,40,4,2,13,3,14
ORA0503,ORA,"503",503,1457,31,1,1,4,0,1
ORA0504,ORA,"504",680,952,18,1,0,2,0,5
ORA0505,ORA,"505",649,1381,22,1,2,2,0,1
ORA0506,ORA,"506",439,1396,25,0,2,6,0,8
ORA0507,ORA,"507",935,1078,19,1,0,3,0,5
ORA0508,ORA,"508",1192,1939,35,1,4,3,0,8
ORA0509,ORA,"509",945,1307,21,2,0,3,1,11
ORA0510,ORA,"510",951,1265,18,1,3,9,0,8
ORA0511,ORA,"511",917,1228,22,0,3,2,1,4
ORA0512,ORA,"512",736,1733,15,1,4,5,1,9
ORA0513,ORA,"513",808,903,17,0,2,1,1,4
ORA0514,ORA,"514",1299,1841,35,2,2,5,1,20
ORA0515,ORA,"515",1861,1960,36,1,1,2,0,13
ORA0516,ORA,"516",711,717,13,0,0,0,0,4
ORA0517,ORA,"517",1590,1610,18,0,2,2,0,12
ORA0518,ORA,"518",693,601,12,0,0,3,1,2
ORA0519,ORA,"519",795,1144,15,2,1,0,0,6
ORA0520,ORA,"520",864,1317,13,3,0,6,0,11
ORA0521,ORA,"521",979,1377,26,0,4,7,2,14
ORA0522,ORA,"522",1220,1230,16,2,0,2,0,13
ORA0523,ORA,"523",537,649,8,1,1,0,1,6
ORA0524,ORA,"524",991,2161,36,1,0,6,1,11
ORA0525,ORA,"525",2106,3241,39,2,2,4,1,18
ORA0526,ORA,"526",748,1453,27,1,2,6,0,6
ORA0527,ORA,"527",826,1146,21,1,2,5,1,6
ORA0528,ORA,"528",740,1665,29,1,1,8,0,7
ORA0529,ORA,"529",660,1096,24,2,3,2,0,10
ORA0530,ORA,"530",707,1384,21,3,5,2,1,8
ORA0531,ORA,"531",1123,1137,24,1,0,3,2,8
ORA0532,ORA,"532",898,1633,17,2,4,8,1,8
ORA0533,ORA,"533",1184,1565,21,0,2,5,3,6
ORA0534,ORA,"534",665,1094,18,3,2,2,1,8
ORA0535,ORA,"535",1281,2168,36,3,6,8,0,12
ORA0536,ORA,"536",1087,1654,40,3,1,8,0,10
ORA0537,ORA,"537",436,1224,21,2,2,13,0,6
ORA0538,ORA,"538",196,596,7,0,2,3,0,3
ORA0539,ORA,"539",1039,2432,28,4,1,11,1,13
ORA0540,ORA,"540",1368,1310,13,3,1,8,1,7
ORA0541,ORA,"541",764,1365,25,0,3,5,2,5
ORA0542,ORA,"542",1573,2062,29,6,1,3,0,5
ORA0543,ORA,"543",1469,880,16,1,2,4,2,4
ORA0544,ORA,"544",2742,2215,38,1,2,8,1,8
ORA0545,ORA,"545",1014,293,8,0,1,0,0,2
ORA0546,ORA,"546",724,1654,27,0,0,4,0,7
ORA0547,ORA,"547",204,525,8,0,0,2,0,2
ORA0548,ORA,"548",829,1003,24,3,1,1,1,7
ORA0549,ORA,"549",849,2109,34,2,3,5,1,12
ORA0601,ORA,"601",216,1396,14,1,2,5,0,5
ORA0602,ORA,"602",184,1752,8,1,1,0,1,4
ORA0603,ORA,"603",133,1193,2,2,1,1,2,2
ORA0604,ORA,"604",276,1972,3,1,4,4,3,2
ORA0605,ORA,"605",262,1515,7,2,0,4,0,4
ORA0606,ORA,"606",288,1476,4,1,2,1,1,3
ORA0607,ORA,"607",278,1569,5,0,0,2,1,2
ORA0608,ORA,"608",301,1543,1,2,3,3,0,3
ORA0609,ORA,"609",397,2841,11,1,2,4,1,6
ORA0610,ORA,"610",521,1559,10,5,1,5,1,5
ORA0611,ORA,"611",487,1256,6,2,3,5,2,1
ORA0612,ORA,"612",381,1928,23,0,2,11,1,6
ORA0613,ORA,"613",486,1671,12,3,0,6,3,14
ORA0614,ORA,"614",1120,2900,33,3,3,16,1,10
ORA0615,ORA,"615",646,1547,22,0,3,6,0,3
ORA0616,ORA,"616",383,1644,17,1,1,2,1,7
ORA0617,ORA,"617",278,1618,5,0,1,4,1,7
ORA0618,ORA,"618",353,737,2,1,1,1,1,3
ORA0619,ORA,"619",481,1650,11,0,0,4,0,1
ORA0620,ORA,"620",324,672,8,1,0,1,0,3
ORA0621,ORA,"621",541,1641,11,3,4,3,1,7
ORA0622,ORA,"622",467,1910,11,1,1,3,0,3
ORA0623,ORA,"623",411,2164,7,1,3,9,1,8
ORA0624,ORA,"624",109,1728,0,1,4,1,2,6
ORA0625,ORA,"625",202,1820,2,2,4,4,4,4
ORA0626,ORA,"626",87,1900,3,1,2,3,1,8
ORA0627,ORA,"627",111,1514,5,2,1,0,1,4
ORA0628,ORA,"628",203,693,8,0,0,2,0,2
ORA0629,ORA,"629",248,1771,3,1,3,2,0,11
ORA0630,ORA,"630",379,1224,12,0,0,4,1,2
ORA0631,ORA,"631",0,0,0,0,0,0,0,0
ORA0632,ORA,"632",638,2330,18,2,4,3,1,5
ORA0633,ORA,"633",355,2195,19,1,7,7,0,4
ORA0634,ORA,"634",272,1476,7,1,1,5,2,5
PIN0101,PIN,"101",633,2526,25,1,6,9,1,11
PIN0102,PIN,"102",235,1216,11,1,2,5,0,3
PIN0103,PIN,"103",198,419,9,1,0,0,0,2
PIN0104,PIN,"104",223,1230,8,1,0,2,2,1
PIN0105,PIN,"105",497,2517,15,4,4,3,0,12
PIN0106,PIN,"106",229,474,5,0,0,2,0,5
PIN0107,PIN,"107",552,1068,14,0,0,4,0,3
PIN0108,PIN,"108",840,1631,19,1,1,8,0,9
PIN0109,PIN,"109",298,1533,8,0,5,3,0,4
PIN0110,PIN,"110",85,200,0,0,0,0,0,1
PIN0111,PIN,"111",130,344,3,0,1,1,0,1
PIN0112,PIN,"112",177,915,6,0,0,4,0,1
PIN0113,PIN,"113",76,1106,6,0,1,2,0,4
PIN0114,PIN,"114",54,845,6,0,1,0,0,0
PIN0115,PIN,"115",72,976,6,0,2,0,0,1
PIN0116,PIN,"116",120,1128,11,0,1,5,1,7
PIN0117,PIN,"117",54,807,2,1,1,1,2,3
PIN0118,PIN,"118",259,822,11,0,0,5,0,8
PIN0119,PIN,"119",208,1784,15,2,1,8,3,5
PIN0120,PIN,"120",181,2031,7,1,1,6,2,9
PIN0121,PIN,"121",211,574,10,0,0,3,0,2
PIN0122,PIN,"122",55,103,0,0,0,1,0,0
PIN0123,PIN,"123",1260,2485,37,5,3,2,0,7
PIN0125,PIN,"125",447,1174,11,1,0,5,1,1
PIN0126,PIN,"126",158,534,7,1,1,0,2,2
PIN0127,PIN,"127",344,1429,22,0,4,5,0,2
PIN0128,PIN,"128",661,1583,35,1,0,16,0,5
PIN0129,PIN,"129",682,1576,19,1,3,7,1,9
PIN0130,PIN,"130",1110,2131,29,1,0,7,0,7
PIN0131,PIN,"131",502,622,9,2,4,0,0,4
PIN0132,PIN,"132",538,668,12,1,1,9,1,4
PIN0133,PIN,"133",573,811,19,0,2,9,1,3
PIN0134,PIN,"134",399,992,10,0,0,5,0,3
PIN0135,PIN,"135",1062,2240,43,0,1,4,0,10
PIN0136,PIN,"136",602,1113,14,0,0,2,0,5
PIN0137,PIN,"137",546,837,14,0,2,2,0,9
PIN0138,PIN,"138",1303,1274,12,2,0,2,1,6
PIN0139,PIN,"139",668,793,15,4,0,1,1,2
PIN0140,PIN,"140",1899,2412,43,5,0,12,2,10
PIN0141,PIN,"141",661,1304,19,0,0,3,1,8
PIN0142,PIN,"142",1069,1057,18,2,0,1,0,7
PIN0143,PIN,"143",1162,833,19,0,0,0,1,7
PIN0144,PIN,"144",1928,1640,41,1,0,4,0,12
PIN0145,PIN,"145",807,966,9,1,0,2,0,10
PIN0146,PIN,"146",467,532,13,1,1,3,1,3
PIN0147,PIN,"147",393,515,20,0,2,3,0,5
PIN0148,PIN,"148",1840,1881,32,4,4,10,3,5
PIN0149,PIN,"149",387,405,11,0,0,5,0,1
PIN0150,PIN,"150",1628,1651,27,0,1,9,0,19
PIN0151,PIN,"151",663,688,16,0,2,0,0,3
PIN0152,PIN,"152",676,834,13,3,4,0,0,10
PIN0153,PIN,"153",1604,1846,38,5,4,5,1,6
PIN0154,PIN,"154",574,469,10,0,0,1,0,5
PIN0155,PIN,"155",1806,2145,48,2,0,7,2,16
PIN0156,PIN,"156",1020,1144,15,0,1,3,0,5
PIN0157,PIN,"157",342,332,1,0,1,1,1,4
PIN0158,PIN,"158",702,723,14,0,1,2,1,1
PIN0159,PIN,"159",1429,1315,20,3,2,10,2,5
PIN0160,PIN,"160",1433,1070,3,1,2,1,1,4
PIN0161,PIN,"161",1196,2094,34,2,2,5,0,12
PIN0162,PIN,"162",1492,2807,60,1,3,6,2,18
PIN0163,PIN,"163",664,499,3,0,2,1,0,0
PIN0164,PIN,"164",19,19,0,0,0,0,1,0
PIN0165,PIN,"165",9,7,1,0,0,0,0,0
PIN0200,PIN,"200",931,734,5,0,1,0,1,5
PIN0201,PIN,"201",1067,1367,7,1,0,3,0,7
PIN0202,PIN,"202",949,991,10,2,0,1,2,5
PIN0203,PIN,"203",166,999,6,1,0,3,0,0
PIN0204,PIN,"204",43,492,1,2,1,0,0,0
PIN0205,PIN,"205",163,1234,13,1,3,3,2,3
PIN0206,PIN,"206",248,593,4,1,0,1,0,4
PIN0207,PIN,"207",227,493,8,0,1,3,0,1
PIN0208,PIN,"208",1354,1403,8,1,0,3,1,6
PIN0209,PIN,"209",633,1274,11,0,4,11,1,9
PIN0210,PIN,"210",630,937,18,1,2,0,0,5
PIN0211,PIN,"211",309,314,6,0,0,2,0,2
PIN0212,PIN,"212",399,466,7,0,2,0,0,1
PIN0213,PIN,"213",476,578,11,1,0,4,2,3
PIN0214,PIN,"214",1815,1785,18,1,2,1,1,8
PIN0215,PIN,"215",867,404,5,0,0,1,0,9
PIN0216,PIN,"216",900,937,28,3,1,0,1,8
PIN0217,PIN,"217",9,7,1,0,0,1,0,0
PIN0218,PIN,"218",157,333,4,0,1,1,0,0
PIN0219,PIN,"219",493,664,9,0,3,3,1,2
PIN0220,PIN,"220",309,654,9,0,0,6,0,1
PIN0221,PIN,"221",612,1000,27,1,1,4,2,8
PIN0222,PIN,"222",1473,1691,17,0,2,3,1,9
PIN0223,PIN,"223",25,59,2,0,0,1,0,0
PIN0224,PIN,"224",74,1147,1,0,1,0,0,3
PIN0225,PIN,"225",451,1116,22,0,0,5,0,5
PIN0226,PIN,"226",54,620,6,0,1,0,0,1
PIN0227,PIN,"227",292,1302,11,1,3,3,0,9
PIN0228,PIN,"228",203,634,12,1,2,1,0,5
PIN0229,PIN,"229",871,950,20,3,1,5,2,3
PIN0230,PIN,"230",766,704,14,0,0,3,0,3
PIN0231,PIN,"231",1324,1212,28,1,0,4,0,5
PIN0232,PIN,"232",995,1007,21,4,0,4,0,3
PIN0233,PIN,"233",579,825,10,0,0,3,1,5
PIN0234,PIN,"234",624,668,18,0,0,2,1,3
PIN0235,PIN,"235",902,810,14,1,4,1,0,6
PIN0236,PIN,"236",1013,878,12,0,0,4,0,5
PIN0237,PIN,"237",950,911,16,2,1,4,0,5
PIN0238,PIN,"238",801,694,17,3,2,4,2,5
PIN0239,PIN,"239",1171,1393,26,2,2,6,0,12
PIN0240,PIN,"240",827,654,14,1,0,3,0,3
PIN0241,PIN,"241",994,928,11,1,0,4,0,7
PIN0242,PIN,"242",1028,912,11,3,1,2,2,5
PIN0243,PIN,"243",682,646,11,4,2,4,0,0
PIN0244,PIN,"244",738,568,9,0,1,2,0,2
PIN0245,PIN,"245",756,582,14,0,0,2,0,3
PIN0246,PIN,"246",678,558,11,0,0,1,1,1
PIN0247,PIN,"247",1134,794,14,1,0,4,1,1
PIN0248,PIN,"248",924,815,12,4,2,3,0,6
PIN0249,PIN,"249",377,343,6,0,0,2,0,3
PIN0250,PIN,"250",1259,1150,18,1,2,4,2,4
PIN0251,PIN,"251",1168,798,22,3,1,4,2,7
PIN0252,PIN,"252",1078,960,6,0,0,1,3,2
PIN0253,PIN,"253",4,8,0,0,0,0,0,0
PIN0254,PIN,"254",710,497,8,1,0,0,1,3
PIN0255,PIN,"255",1096,717,10,0,1,0,0,2
PIN0256,PIN,"256",810,582,8,0,0,3,1,3
PIN0257,PIN,"257",1337,935,14,3,1,8,2,6
PIN0258,PIN,"258",525,327,6,1,1,0,0,0
PIN0259,PIN,"259",2515,2198,41,7,5,8,2,23
PIN0260,PIN,"260",627,581,17,0,2,4,0,2
PIN0261,PIN,"261",833,719,3,0,1,4,1,2
PIN0262,PIN,"262",1,0,0,0,0,0,0,0
PIN0263,PIN,"263",866,726,6,0,2,4,1,3
PIN0264,PIN,"264",141,69,0,0,0,1,0,0
PIN0265,PIN,"265",863,728,20,0,0,5,1,4
PIN0266,PIN,"266",1533,1111,28,0,0,4,0,7
PIN0267,PIN,"267",244,199,7,1,0,0,1,2
PIN0268,PIN,"268",866,755,10,2,0,1,1,4
PIN0269,PIN,"269",831,716,6,1,1,3,0,3
PIN0270,PIN,"270",158,91,1,0,0,0,1,1
PIN0271,PIN,"271",36,28,0,0,0,0,0,0
PIN0272,PIN,"272",510,439,10,0,1,4,0,2
PIN0273,PIN,"273",287,204,4,1,2,0,1,0
PIN0274,PIN,"274",880,701,15,0,2,4,0,2
PIN0275,PIN,"275",318,366,4,0,0,1,0,2
PIN0301,PIN,"301",632,448,1,0,0,1,1,5
PIN0302,PIN,"302",1146,901,4,1,1,3,1,0
PIN0303,PIN,"303",953,662,17,1,0,4,0,3
PIN0304,PIN,"304",574,391,13,1,1,2,0,0
PIN0305,PIN,"305",1459,1128,19,0,1,4,1,10
PIN0306,PIN,"306",1458,968,15,0,1,2,0,10
PIN0307,PIN,"307",1949,1333,27,3,2,5,2,8
PIN0308,PIN,"308",669,384,8,1,0,2,0,2
PIN0309,PIN,"309",2573,1626,31,0,4,6,3,14
PIN0310,PIN,"310",1478,1023,11,1,0,3,2,5
PIN0311,PIN,"311",791,546,10,2,2,0,1,3
PIN0312,PIN,"312",797,527,9,3,1,1,0,1
PIN0313,PIN,"313",1062,584,9,0,0,1,0,8
PIN0314,PIN,"314",690,451,5,2,1,0,1,1
PIN0315,PIN,"315",665,428,12,0,0,0,0,3
PIN0316,PIN,"316",345,224,2,0,0,0,0,0
PIN0317,PIN,"317",1380,1083,17,1,0,3,0,7
PIN0318,PIN,"318",674,460,9,1,1,3,1,2
PIN0319,PIN,"319",205,111,0,0,0,1,0,2
PIN0320,PIN,"320",1131,989,17,0,1,0,1,6
PIN0321,PIN,"321",577,451,5,1,1,2,0,0
PIN0322,PIN,"322",2365,2079,28,1,4,3,2,9
PIN0323,PIN,"323",852,791,9,1,0,3,1,3
PIN0324,PIN,"324",333,796,12,1,2,3,3,4
PIN0325,PIN,"325",1068,996,15,0,0,1,0,9
PIN0326,PIN,"326",727,661,10,0,1,2,0,0
PIN0327,PIN,"327",1524,1414,18,2,2,3,3,9
PIN0328,PIN,"328",833,654,2,0,2,1,0,3
PIN0329,PIN,"329",769,649,5,0,0,1,0,0
PIN0330,PIN,"330",529,671,10,0,0,6,0,2
PIN0331,PIN,"331",1106,1393,26,1,6,4,0,20
PIN0332,PIN,"332",2,1,0,0,0,0,0,0
PIN0333,PIN,"333",774,650,13,1,2,2,0,6
PIN0334,PIN,"334",862,811,9,4,1,2,0,2
PIN0335,PIN,"335",1126,967,24,0,1,9,1,6
PIN0336,PIN,"336",861,818,4,0,6,2,1,3
PIN0337,PIN,"337",1490,1253,33,2,2,5,0,4
PIN0338,PIN,"338",1092,807,16,3,1,2,1,4
PIN0339,PIN,"339",976,884,20,1,0,3,0,11
PIN0340,PIN,"340",830,642,9,0,4,4,1,4
PIN0341,PIN,"341",802,691,7,0,1,1,1,6
PIN0342,PIN,"342",907,626,11,1,2,1,3,2
PIN0343,PIN,"343",1332,773,5,0,1,2,1,11
PIN0344,PIN,"344",2129,1178,22,0,0,5,2,11
PIN0345,PIN,"345",1458,1378,30,0,2,4,1,12
PIN0346,PIN,"346",885,934,15,0,3,5,1,8
PIN0347,PIN,"347",1283,834,20,2,0,4,6,7
PIN0348,PIN,"348",1217,788,14,0,0,3,1,2
PIN0349,PIN,"349",1466,917,21,0,3,4,0,9
PIN0350,PIN,"350",799,627,10,1,0,3,0,3
PIN0401,PIN,"401",2063,1151,19,4,0,1,2,11
PIN0402,PIN,"402",828,693,5,0,0,0,1,1
PIN0403,PIN,"403",996,817,7,2,0,6,0,4
PIN0404,PIN,"404",929,691,11,1,0,3,1,4
PIN0405,PIN,"405",920,769,13,1,0,2,0,4
PIN0406,PIN,"406",1033,548,11,0,0,1,1,3
PIN0407,PIN,"407",733,444,8,1,0,3,0,3
PIN0408,PIN,"408",812,494,2,1,0,0,0,1
PIN0409,PIN,"409",525,415,6,0,0,3,0,4
PIN0415,PIN,"415",1704,1049,20,1,0,4,1,8
PIN0416,PIN,"416",636,455,5,2,0,5,0,3
PIN0417,PIN,"417",707,400,4,2,0,0,0,3
PIN0418,PIN,"418",1038,655,6,0,3,3,0,7
PIN0419,PIN,"419",658,378,2,0,0,0,0,0
PIN0420,PIN,"420",1709,1110,23,0,0,2,0,4
PIN0421,PIN,"421",59,13,0,0,0,0,0,0
PIN0422,PIN,"422",861,427,5,0,0,0,1,6
PIN0500,PIN,"500",307,696,9,1,0,2,0,0
PIN0501,PIN,"501",1174,1183,23,1,2,5,0,3
PIN0502,PIN,"502",893,865,16,0,0,2,1,3
PIN0503,PIN,"503",829,646,14,2,0,3,1,5
PIN0504,PIN,"504",1300,1042,19,2,0,5,2,6
PIN0505,PIN,"505",903,926,13,0,0,6,0,9
PIN0506,PIN,"506",999,907,11,2,2,2,0,4
PIN0507,PIN,"507",958,825,22,5,1,2,0,3
PIN0508,PIN,"508",738,702,12,1,0,1,1,2
PIN0509,PIN,"509",406,533,8,0,0,2,0,1
PIN0510,PIN,"510",745,849,18,3,2,1,0,4
PIN0511,PIN,"511",1286,1259,14,0,2,3,0,6
PIN0512,PIN,"512",0,0,0,0,0,0,0,0
PIN0513,PIN,"513",1434,833,6,1,0,0,0,4
PIN0514,PIN,"514",1341,670,4,0,0,4,1,6
PIN0515,PIN,"515",1534,796,12,1,0,0,0,6
PIN0516,PIN,"516",872,1775,17,4,5,8,3,7
PIN0517,PIN,"517",589,1084,11,1,1,1,0,5
PIN0518,PIN,"518",1965,1780,49,7,5,9,1,13
PIN0519,PIN,"519",1515,936,22,0,1,4,0,4
PIN0520,PIN,"520",472,388,13,0,0,1,0,3
PIN0521,PIN,"521",870,794,27,1,1,4,2,5
PIN0522,PIN,"522",1933,1697,11,2,1,3,1,12
PIN0523,PIN,"523",1053,913,11,1,0,2,0,3
PIN0524,PIN,"524",486,458,14,0,2,2,0,3
PIN0525,PIN,"525",627,531,2,1,0,2,2,2
PIN0526,PIN,"526",2491,2286,52,3,2,8,1,14
PIN0527,PIN,"527",1214,1103,26,3,0,3,4,7
PIN0528,PIN,"528",720,838,9,1,1,1,1,9
PIN0529,PIN,"529",801,975,7,2,1,2,0,3
PIN0530,PIN,"530",1329,1115,19,0,0,3,2,4
PIN0531,PIN,"531",1408,1023,21,3,0,7,1,6
PIN0532,PIN,"532",985,744,8,1,2,1,1,7
PIN0533,PIN,"533",935,861,12,2,2,4,0,3
PIN0534,PIN,"534",1207,986,22,1,0,2,2,8
PIN0535,PIN,"535",1628,1753,20,2,0,9,0,14
PIN0536,PIN,"536",1446,1041,18,1,0,3,1,6
PIN0537,PIN,"537",1305,1857,36,1,1,10,2,8
PIN0538,PIN,"538",2609,1974,24,3,1,3,0,8
PIN0539,PIN,"539",1521,1071,26,1,1,4,1,5
PIN0540,PIN,"540",2613,1984,41,1,2,4,2,14
PIN0541,PIN,"541",1152,785,15,0,1,3,0,5
PIN0542,PIN,"542",2460,1595,30,2,3,5,1,12
PIN0543,PIN,"543",1191,819,19,0,0,5,2,4
PIN0544,PIN,"544",1729,1266,10,0,2,7,0,8
PIN0545,PIN,"545",827,455,6,0,0,2,0,2
PIN0600,PIN,"600",2,3,0,0,0,0,0,0
PIN0601,PIN,"601",1805,2040,29,2,2,7,1,10
PIN0602,PIN,"602",1278,1149,21,1,2,0,0,6
PIN0603,PIN,"603",1458,1320,20,1,2,3,0,6
PIN0604,PIN,"604",458,301,3,0,0,0,0,0
PIN0605,PIN,"605",516,866,20,1,1,1,0,4
PIN0606,PIN,"606",984,1080,16,0,3,1,1,16
PIN0607,PIN,"607",781,855,12,2,0,5,1,3
PIN0608,PIN,"608",878,864,12,1,1,4,0,5
PIN0609,PIN,"609",708,832,18,1,1,4,2,1
PIN0610,PIN,"610",769,633,10,3,0,1,0,2
PIN0611,PIN,"611",1225,927,12,1,0,0,0,3
PIN0612,PIN,"612",840,962,9,0,2,6,0,3
PIN0613,PIN,"613",595,651,13,1,1,0,0,3
PIN0614,PIN,"614",1561,1522,20,1,1,5,3,8
PIN0615,PIN,"615",1287,1128,28,0,0,3,1,8
PIN0616,PIN,"616",1324,1306,34,3,1,3,0,8
PIN0617,PIN,"617",1776,1560,12,0,2,5,3,17
PIN0618,PIN,"618",766,509,10,2,1,2,2,2
PIN0619,PIN,"619",851,601,11,1,1,1,0,1
PIN0620,PIN,"620",1507,1135,25,0,2,1,0,5
PIN0621,PIN,"621",1317,1169,22,2,0,8,2,8
PIN0622,PIN,"622",1820,1606,45,4,0,10,6,12
PIN0623,PIN,"623",1552,1163,12,1,0,4,0,6
PIN0624,PIN,"624",710,580,11,3,1,3,0,3
PIN0625,PIN,"625",1016,859,16,5,1,3,1,5
PIN0626,PIN,"626",938,869,16,0,1,7,0,3
PIN0627,PIN,"627",3000,2228,34,2,3,5,0,11
PIN0628,PIN,"628",760,701,12,0,3,4,0,7
PIN0629,PIN,"629",836,791,20,1,0,2,1,10
PIN0630,PIN,"630",873,799,22,1,3,2,0,3
PIN0631,PIN,"631",940,875,7,1,1,5,0,3
PIN0632,PIN,"632",1609,1316,9,1,1,1,1,3
PIN0633,PIN,"633",1988,1392,14,1,1,2,1,5
PIN0634,PIN,"634",1059,531,9,1,0,2,0,2
PIN0635,PIN,"635",1328,1025,13,4,0,0,0,2
PIN0636,PIN,"636",1372,954,12,1,1,2,1,8
PIN0637,PIN,"637",2690,2136,29,1,2,11,1,17
PIN0638,PIN,"638",1919,1234,13,0,0,3,1,7
PIN0701,PIN,"701",2135,1520,13,0,1,2,1,11
PIN0702,PIN,"702",775,725,5,0,1,4,0,5
PIN0703,PIN,"703",772,533,8,0,0,2,0,3
PIN0704,PIN,"704",1422,982,18,2,2,4,0,5
PIN0705,PIN,"705",1234,883,20,1,1,6,0,5
PIN0706,PIN,"706",1295,851,13,1,1,2,0,6
PIN0710,PIN,"710",370,201,6,0,1,0,0,3
PIN0711,PIN,"711",1799,924,12,1,0,2,0,5
PIN0712,PIN,"712",1624,1446,24,1,4,4,0,10
POL0101,POL,"101",1605,363,16,3,1,1,0,6
POL0102,POL,"102",833,200,6,0,0,0,0,3
POL0103,POL,"103",1561,1881,19,0,1,3,0,4
POL0104,POL,"104",1123,1302,18,1,1,3,1,9
POL0105,POL,"105",684,1026,10,0,2,6,0,5
POL0106,POL,"106",938,293,15,0,1,0,0,5
POL0107,POL,"107",2623,992,29,3,2,0,2,2
POL0108,POL,"108",897,254,11,0,0,0,0,2
POL0109,POL,"109",2821,1667,24,1,2,3,3,11
POL0110,POL,"110",2207,1140,42,2,6,1,1,10
POL0111,POL,"111",3857,1696,44,4,2,4,3,16
POL0112,POL,"112",1809,1518,17,5,2,6,3,14
POL0113,POL,"113",978,221,9,1,1,0,1,2
POL0114,POL,"114",1946,1425,40,2,0,8,0,5
POL0115,POL,"115",1839,1044,30,2,1,8,2,6
POL0116,POL,"116",689,381,10,0,1,2,0,2
POL0117,POL,"117",2678,1830,35,1,1,8,0,13
POL0118,POL,"118",3827,1681,43,2,3,6,2,12
POL0119,POL,"119",777,263,9,0,2,2,0,2
POL0120,POL,"120",1119,850,11,2,0,2,1,4
POL0121,POL,"121",1204,1325,19,0,1,2,1,3
POL0123,POL,"123",1025,1435,17,0,3,3,0,7
POL0124,POL,"124",1900,2620,31,5,2,10,0,7
POL0125,POL,"125",222,147,12,0,0,2,0,2
POL0201,POL,"201",1287,1277,16,5,2,7,0,8
POL0203,POL,"203",1046,630,17,2,1,3,1,4
POL0204,POL,"204",165,1686,6,0,2,3,0,3
POL0205,POL,"205",254,1311,4,0,1,2,1,7
POL0206,POL,"206",559,661,8,0,1,3,0,1
POL0207,POL,"207",494,323,8,0,0,2,0,3
POL0208,POL,"208",1621,940,9,1,1,1,0,4
POL0209,POL,"209",433,718,7,1,0,0,1,2
POL0210,POL,"210",126,513,3,0,0,0,0,2
POL0211,POL,"211",488,608,13,1,3,2,2,2
POL0212,POL,"212",721,409,6,1,1,0,1,3
POL0213,POL,"213",355,337,5,3,2,3,1,1
POL0214,POL,"214",483,697,16,0,1,2,1,3
POL0215,POL,"215",114,27,2,0,0,0,1,0
POL0216,POL,"216",468,524,12,2,0,1,1,4
POL0217,POL,"217",733,869,22,1,0,3,3,11
POL0218,POL,"218",807,646,19,1,1,4,1,3
POL0219,POL,"219",648,479,12,2,1,2,1,3
POL0220,POL,"220",1732,1038,24,1,2,3,2,5
POL0221,POL,"221",1596,956,17,0,1,3,1,6
POL0222,POL,"222",827,647,16,0,2,1,1,4
POL0223,POL,"223",602,528,18,0,0,3,1,5
POL0224,POL,"224",1231,674,28,0,0,2,3,11
POL0225,POL,"225",836,1020,23,0,3,3,0,5
POL0226,POL,"226",871,596,4,4,1,2,2,5
POL0227,POL,"227",386,88,5,1,0,0,0,3
POL0228,POL,"228",906,724,20,1,0,2,0,7
POL0229,POL,"229",1158,828,31,2,0,3,1,7
POL0230,POL,"230",968,804,24,1,2,5,1,7
POL0231,POL,"231",1373,1146,35,2,7,8,2,8
POL0232,POL,"232",902,513,20,2,3,2,0,4
POL0233,POL,"233",641,398,15,1,2,2,0,3
POL0234,POL,"234",339,139,5,0,0,0,0,4
POL0235,POL,"235",1532,823,27,0,0,1,1,10
POL0236,POL,"236",2179,1257,47,2,2,5,2,20
POL0237,POL,"237",3253,1319,41,2,6,4,2,8
POL0238,POL,"238",1362,1096,28,1,2,12,1,3
