STATEFP20,COUNTYFP20,VTDST20,GEOID20,NAME20,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREABLA,G20PREOCAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20USSRHYD,G20USSDESP,G20USSLEDW
"28","067","000202","28067000202",Calhoun,1384,102,14,1,0,0,0,1,0,1319,136,42
"28","067","000510","28067000510",Magnolia Center,316,1169,8,1,1,2,10,2,0,272,1227,13
"28","067","000103","28067000103",Shady Grove,1437,609,14,5,4,0,3,1,0,1336,672,47
"28","067","000102","28067000102",North Laurel,1150,905,10,0,2,2,7,4,1,1083,964,24
"28","067","000204","28067000204",Parkview Baptist Church,415,401,6,0,1,1,2,0,0,380,419,14
"28","067","000503","28067000503",L T Ellis Center,44,1249,2,2,2,2,3,2,3,30,1279,5
"28","067","000407","28067000407",Pine Grove,736,47,2,0,2,0,0,0,1,693,65,28
"28","067","000308","28067000308",Sandersville Civic Center,516,119,2,1,0,1,3,2,0,487,142,14
"28","067","000302","28067000302",Erata,165,221,1,0,0,0,1,1,0,150,235,5
"28","067","000506","28067000506",First Assembly of God,377,316,8,0,1,0,3,3,1,345,349,12
"28","067","000404","28067000404",George Harrison,989,370,11,4,0,2,4,0,1,921,414,37
"28","057","000103","28057000103",Fairview/Pleasanton,130,11,0,0,0,0,0,1,0,119,17,6
"28","057","000504","28057000504",Bounds,149,12,1,0,1,0,0,0,0,138,21,3
"28","057","000306","28057000306",Evergreen,269,124,0,0,0,0,2,1,0,250,135,10
"28","057","000303","28057000303",Greenwood,274,131,2,0,1,0,1,0,1,261,144,1
"28","057","000505","28057000505",ICDC,491,156,7,2,2,0,0,1,0,442,200,14
"28","057","000502","28057000502",Armory,411,72,8,1,0,0,1,0,0,384,88,15
"28","057","000203","28057000203",Ratliff,212,6,2,1,0,0,0,0,0,199,14,7
"28","057","000205","28057000205",Centerville,315,31,2,0,0,0,0,0,0,302,38,5
"28","057","000401","28057000401",American Legion,979,162,10,1,0,0,1,2,1,912,213,25
"28","057","000501","28057000501",Clay,685,58,5,0,0,1,0,1,0,647,83,16
"28","057","000104","28057000104",Courthouse,191,23,2,1,0,0,1,2,0,177,36,8
"28","057","000105","28057000105",Ryan,287,30,1,1,0,0,0,0,0,269,44,6
"28","063","000008","28063000008",Mt. Israel Baptist,34,408,4,1,2,0,3,0,1,39,414,0
"28","063","000001","28063000001",Union Church,141,155,0,0,0,0,2,0,0,134,164,2
"28","063","000003","28063000003",Red Lick,53,263,2,2,0,0,2,0,0,42,281,1
"28","063","000009","28063000009",Multipurpose Center,13,284,1,0,0,1,1,0,0,6,297,0
"28","063","000015","28063000015",Locust Grove Baptist,22,511,1,0,0,1,2,1,0,13,521,1
"28","063","000004","28063000004",Harriston,19,193,1,0,1,0,0,0,0,12,204,1
"28","063","000010","28063000010",City Hall,21,462,2,0,1,0,2,0,0,13,473,3
"28","063","000013","28063000013",Community Garden Center,51,377,0,2,1,1,4,0,0,46,391,2
"28","063","000005","28063000005",Stampley,9,230,2,0,0,0,0,0,0,7,236,1
"28","029","000502","28029000502",Crystal Springs West,532,338,6,2,0,1,3,0,0,515,364,10
"28","029","000501","28029000501",Crystal Springs East,1102,673,13,1,1,1,3,2,0,1075,699,26
"28","029","000301","28029000301",Martinsville,246,228,1,0,0,0,1,0,0,242,239,0
"28","029","000303","28029000303",Hazlehurst West,197,841,1,2,3,1,8,4,0,192,864,9
"28","029","000104","28029000104",Hazlehurst East,72,922,4,1,2,0,7,2,0,43,978,4
"28","029","000206","28029000206",Hazlehurst South,116,186,1,0,0,2,2,1,0,107,197,3
"28","029","000403","28029000403",Crystal Springs South,430,967,4,0,0,2,2,3,0,425,983,6
"28","029","000101","28029000101",Gallman,682,773,8,2,3,4,3,1,3,656,801,15
"28","095","000505","28095000505",Wren,700,198,6,1,0,0,1,2,0,656,234,13
"28","095","000502","28095000502",Central Grove,117,220,0,0,0,1,3,0,0,106,232,5
"28","095","000405","28095000405",Prairie,56,453,0,0,0,1,0,1,1,53,460,3
"28","095","000401","28095000401",South Aberdeen,162,795,4,2,4,4,6,1,1,154,830,9
"28","095","000306","28095000306",Aberdeen,314,306,4,0,0,0,0,0,0,291,321,11
"28","095","000406","28095000406",Gibson,93,317,3,2,1,0,0,2,0,87,328,4
"28","095","000501","28095000501",Willis,172,524,0,1,1,0,5,0,0,160,541,4
"28","095","000304","28095000304",Hamilton,1129,270,11,0,0,0,4,2,0,1071,312,27
"28","095","000202","28095000202",Greenwood Springs,123,3,0,0,0,0,0,0,0,109,9,3
"28","095","000204","28095000204",Becker,907,92,9,1,0,0,1,0,1,856,140,20
"28","095","000105","28095000105",Hatley,1447,123,6,3,1,0,1,0,0,1375,172,29
"28","095","000109","28095000109",Boyds,338,24,2,0,1,0,0,3,0,325,34,9
"28","095","000108","28095000108",Bigbee,170,14,1,0,0,0,1,0,0,156,17,8
"28","095","000107","28095000107",Amory 1,578,101,7,0,0,0,0,2,0,551,124,14
"28","095","000205","28095000205",Amory 2,1306,458,16,2,2,3,2,1,0,1210,530,47
"28","095","000307","28095000307",Athens,378,76,1,0,0,0,0,0,0,348,93,14
"28","095","000305","28095000305",Lackey,662,110,3,0,4,1,5,3,0,644,141,12
"28","135","000501","28135000501",Webb Beat 5,40,261,2,2,0,1,2,0,0,34,276,2
"28","135","000104","28135000104",Charleston Beat 1,211,348,1,3,0,2,3,3,1,204,356,9
"28","135","000101","28135000101",Teasdale,250,61,0,1,1,0,0,0,0,233,76,4
"28","135","000102","28135000102",Enid,231,107,1,0,0,2,0,1,0,202,130,9
"28","135","000304","28135000304",Cascilla,257,80,0,0,0,0,0,0,0,240,97,3
"28","135","000303","28135000303",Leverette,42,43,1,0,0,0,0,0,0,39,47,0
"28","135","000302","28135000302",Paynes,143,19,1,0,0,0,0,0,0,131,31,2
"28","135","000307","28135000307",Blue Cane,67,236,1,3,0,0,0,0,0,55,251,2
"28","135","000401","28135000401",Tippo,84,60,0,0,1,0,0,0,0,84,59,2
"28","135","000403","28135000403",Glendora,15,243,4,1,1,1,1,0,0,7,258,3
"28","135","000404","28135000404",Webb Beat 4,26,83,2,0,0,0,0,0,0,23,86,1
"28","135","000301","28135000301",Charleston Beat 3,147,268,1,0,3,3,1,2,0,148,274,6
"28","135","000201","28135000201",Charleston Beat 2,260,537,3,1,0,2,9,1,0,234,567,11
"28","135","000204","28135000204",Sumner Beat 2,120,58,1,0,1,0,0,0,0,113,66,1
"28","135","000202","28135000202",Brazil,20,27,0,0,1,0,0,0,0,19,28,0
"28","135","000502","28135000502",Sumner Beat 5,32,99,0,1,0,0,0,0,0,30,100,0
"28","083","000036","28083000036",North Greenwood,1940,770,11,4,3,2,4,2,2,1881,829,25
"28","083","000041","28083000041",West Greenwood,149,879,3,0,1,1,2,0,0,135,900,1
"28","083","000051","28083000051",South Greenwood,8,301,1,0,0,2,3,0,1,4,310,0
"28","083","000040","28083000040",Central Greenwood,66,240,1,1,1,0,1,0,1,52,253,7
"28","083","000068","28083000068",East Greenwood,31,1110,2,1,1,1,3,2,1,12,1136,6
"28","083","000059","28083000059",Northeast Greenwood,116,625,5,0,0,1,4,0,0,92,660,4
"28","083","000044","28083000044",Southwest Greenwood,7,339,1,0,0,0,2,0,0,4,349,1
"28","083","000047","28083000047",Rising Sun,16,426,0,0,0,0,2,0,0,13,428,2
"28","133","000101","28133000101",Inverness,409,313,1,0,0,0,5,1,0,405,322,2
"28","053","000401","28053000401",Putnam,126,41,0,0,0,0,0,0,0,117,51,1
"28","083","000050","28083000050",Swiftown,23,18,0,0,0,0,0,0,1,21,22,0
"28","083","000049","28083000049",Morgan City,62,101,1,0,0,1,1,0,0,60,107,0
"28","005","000301","28005000301",Crosby,92,95,0,0,1,2,1,0,0,92,96,2
"28","005","000302","28005000302",Gloster,132,461,0,1,0,1,0,1,0,124,455,7
"28","005","000303","28005000303",Homochitto,58,8,0,0,0,0,0,0,0,55,9,1
"28","139","000401","28139000401",Mitchell,219,9,0,0,0,0,0,0,0,206,19,1
"28","139","000403","28139000403",Dumas,512,27,2,0,0,0,0,2,0,469,56,13
"28","139","000402","28139000402",Pine Grove,242,6,0,0,0,1,0,1,0,224,20,3
"28","139","000404","28139000404",Dry Creek,262,17,0,0,0,0,0,2,0,246,33,1
"28","139","000302","28139000302",Cotton Plant,89,99,2,0,1,0,0,0,0,85,102,4
"28","139","000301","28139000301",Blue Mountain,405,276,5,2,0,0,2,0,2,374,301,21
"28","139","000303","28139000303",New Hope,269,14,1,1,2,0,0,0,0,257,22,5
"28","139","000304","28139000304",Clarysville,134,9,1,0,0,0,0,0,0,131,11,2
"28","139","000501","28139000501",Chapman,437,29,2,0,0,2,2,0,0,420,46,6
"28","139","000507","28139000507",Providence,205,31,0,0,1,0,0,1,0,189,47,2
"28","139","000503","28139000503",Spout Springs,186,15,0,0,0,0,1,0,0,174,21,5
"28","139","000506","28139000506",Peoples,188,35,1,1,0,0,0,0,0,172,45,8
"28","139","000101","28139000101",Threeforks,271,17,1,0,0,0,0,0,0,245,31,9
"28","139","000102","28139000102",Brownfield,125,9,0,1,0,0,0,0,0,116,16,2
"28","139","000105","28139000105",Tiplersville,178,108,3,0,0,0,1,0,0,154,126,7
"28","139","000103","28139000103",Walnut,402,86,2,0,1,0,2,0,0,366,114,5
"28","139","000104","28139000104",Chalybeate,563,39,4,0,1,1,0,0,0,486,97,18
"28","139","000305","28139000305",Palmer,423,54,1,0,0,1,0,1,1,392,71,15
"28","139","000201","28139000201",Falkner,617,79,1,0,1,0,3,2,0,567,119,14
"28","139","000405","28139000405",Southwest Ripley,642,289,3,1,1,0,5,3,0,575,343,23
"28","139","000508","28139000508",Ripley,532,262,4,1,1,0,6,0,0,492,289,13
"28","139","000202","28139000202",North Ripley,851,373,9,0,2,1,3,1,0,777,428,26
"28","071","000202","28071000202",Oxford 2,2532,2396,50,9,2,8,10,5,3,2380,2532,75
"28","071","000304","28071000304",Oxford 3,971,1306,20,3,2,3,3,1,0,937,1340,29
"28","071","000103","28071000103",Oxford 1,1703,1239,27,6,3,2,8,2,0,1629,1324,34
"28","071","000506","28071000506",Oxford 5,779,933,26,2,0,4,9,2,2,704,1014,49
"28","071","000406","28071000406",Oxford 4,1521,1566,44,5,1,5,11,1,1,1437,1666,58
"28","021","000202","28021000202",District 2B,33,209,0,0,0,0,1,2,0,30,219,1
"28","021","000201","28021000201",District 2A,88,372,2,0,1,3,4,0,1,74,398,3
"28","021","000401","28021000401",District 4A,35,340,0,0,0,2,2,0,1,26,351,3
"28","021","000402","28021000402",District 4B,42,375,0,3,2,0,1,0,1,43,388,2
"28","021","000101","28021000101",District 1A,81,569,2,2,1,2,3,1,1,78,588,1
"28","021","000301","28021000301",District 3A,146,660,3,2,1,1,4,2,1,135,682,8
"28","045","000008","28045000008",South Bay,771,364,6,2,0,1,5,1,1,710,418,20
"28","045","000007","28045000007",Waveland West,842,332,20,3,1,3,1,0,2,752,408,37
"28","045","000005","28045000005",Arlington,279,98,7,1,0,0,2,1,1,255,119,14
"28","045","000003","28045000003",Lakeshore,1093,215,5,0,1,0,4,2,0,915,323,45
"28","045","000015","28045000015",West Shoreline Park,300,79,5,0,2,0,0,1,0,249,113,13
"28","045","000013","28045000013",Bayou Phillip,174,94,1,1,0,0,1,0,1,144,121,6
"28","045","000020","28045000020",Fenton,718,80,3,0,2,0,2,0,0,645,124,24
"28","045","000017","28045000017",Kiln East,528,65,3,0,0,0,0,0,0,487,85,15
"28","047","000212","28047000212",Riceville,196,11,0,0,0,0,0,0,0,185,17,4
"28","109","000320","28109000320",FZ Goss 4,1678,163,8,1,2,3,1,0,0,1504,246,67
"28","045","000027","28045000027",Leetown,743,83,7,1,1,1,0,1,0,669,132,22
"28","045","000021","28045000021",Catahoula,143,10,3,0,0,1,1,0,0,124,22,7
"28","045","000024","28045000024",Flat Top,667,61,4,2,1,0,2,0,1,602,105,21
"28","045","000018","28045000018",Diamondhead East,2690,753,32,4,8,3,3,3,1,2545,880,62
"28","045","000006","28045000006",Waveland East,675,308,12,2,0,0,3,3,0,595,379,25
"28","045","000023","28045000023",Standard,847,75,6,1,1,2,1,0,0,761,141,26
"28","045","000019","28045000019",Diamondhead West,1051,299,13,1,1,6,5,2,2,967,358,44
"28","045","000026","28045000026",Crane Creek,787,49,10,0,0,3,0,0,1,700,105,38
"28","143","000012","28143000012",Two Mile Lake,109,293,0,2,0,0,1,1,1,84,320,3
"28","143","000010","28143000010",West End Store,31,39,0,0,0,0,3,0,0,33,40,0
"28","143","000011","28143000011",White Oak,86,285,1,1,0,0,5,1,0,70,306,2
"28","143","000014","28143000014",New Sub,144,258,3,1,0,0,2,1,0,132,273,4
"28","143","000007","28143000007",Tunica,201,238,0,1,0,1,3,1,0,192,251,11
"28","143","000009","28143000009",Tunica Supt. Of Educ.,108,163,0,2,1,1,2,0,0,99,170,7
"28","143","000002","28143000002",Banks/Hambrick,6,194,0,0,0,0,2,0,0,1,202,0
"28","143","000001","28143000001",WIN Job Center,59,172,0,0,0,0,0,0,0,53,176,1
"28","143","000013","28143000013",Robinsonville,42,315,3,0,0,0,3,1,0,30,331,4
"28","133","000103","28133000103",Moorhead,128,661,1,2,1,0,3,0,0,111,679,3
"28","133","000301","28133000301",Sunflower,95,370,0,1,0,0,1,1,0,83,387,2
"28","133","000304","28133000304",Indianola 3 Northeast,219,205,0,2,1,0,1,0,0,202,224,3
"28","133","000302","28133000302",Indianola 3 North,173,266,0,0,2,1,0,0,1,166,278,1
"28","133","000401","28133000401",Ruleville,87,751,3,0,1,2,5,1,0,66,778,6
"28","133","000504","28133000504",Ruleville North,231,161,1,0,0,0,2,1,0,217,182,2
"28","133","000501","28133000501",Rome,64,72,0,0,0,0,0,0,0,59,74,3
"28","133","000503","28133000503",Drew,276,712,2,3,1,3,4,0,0,253,747,6
"28","011","000201","28011000201",East Central Cleveland,14,420,1,2,0,0,1,0,0,3,438,1
"28","011","000405","28011000405",Eastgate,59,511,0,0,0,0,5,0,0,51,524,2
"28","011","000402","28011000402",East Cleveland,41,886,1,1,2,1,4,0,1,21,911,1
"28","011","000302","28011000302",Shelby,73,836,0,1,0,3,6,0,1,56,859,7
"28","011","000107","28011000107",East Rosedale,38,481,0,1,0,4,3,0,0,30,498,0
"28","011","000102","28011000102",West Rosedale,60,233,0,0,1,1,1,1,0,56,246,1
"28","011","000202","28011000202",Northwest Cleveland,753,145,8,2,0,0,1,0,0,729,166,17
"28","011","000401","28011000401",Merigold,138,151,2,2,1,1,0,0,0,123,164,3
"28","011","000303","28011000303",Mound Bayou,85,894,2,2,1,1,4,1,1,68,923,3
"28","011","000108","28011000108",Winstonville,13,200,0,2,0,0,0,1,0,10,205,1
"28","011","000403","28011000403",North Cleveland,92,407,0,0,0,0,2,2,0,80,414,4
"28","011","000404","28011000404",Renova,16,259,0,0,0,1,2,0,0,10,267,1
"28","011","000505","28011000505",South Cleveland,56,796,1,1,0,2,10,1,0,36,822,7
"28","011","000501","28011000501",Boyle,532,183,2,1,0,0,5,0,0,510,206,5
"28","007","000204","28007000204",Northeast,286,845,1,1,1,1,5,2,2,264,875,6
"28","007","000101","28007000101",South Central,390,326,4,2,4,0,5,0,1,356,364,14
"28","007","000504","28007000504",East,585,188,6,0,0,2,1,0,0,553,213,11
"28","007","000502","28007000502",Zama,195,84,1,1,0,0,1,1,0,184,89,6
"28","007","000503","28007000503",Providence,248,31,1,0,0,0,0,0,0,234,35,8
"28","007","000303","28007000303",Possumneck,130,74,2,1,0,0,1,0,0,125,81,1
"28","007","000301","28007000301",Carmack,199,8,0,0,0,0,0,0,0,191,13,1
"28","007","000302","28007000302",Hesterville,192,20,1,0,0,0,0,0,0,191,23,1
"28","007","000304","28007000304",North Central,259,31,3,0,0,0,0,0,0,246,38,6
"28","007","000505","28007000505",Ethel,215,100,1,1,0,0,2,2,0,196,125,3
"28","007","000501","28007000501",Thompson,133,7,2,0,0,0,0,0,0,129,9,3
"28","007","000202","28007000202",Liberty Chapel,195,57,2,1,2,0,0,0,0,184,66,7
"28","007","000203","28007000203",Berea,122,11,1,0,0,0,0,0,0,118,14,2
"28","007","000201","28007000201",McCool,160,108,0,1,0,0,0,0,0,152,115,3
"28","007","000403","28007000403",Sallis,269,534,2,0,0,1,2,0,0,251,558,7
"28","007","000401","28007000401",McAdams,141,150,0,0,1,2,0,1,1,132,158,4
"28","007","000402","28007000402",Newport,152,133,2,0,1,1,0,0,0,152,139,1
"28","007","000404","28007000404",Southwest,106,240,1,1,2,0,1,0,0,93,254,2
"28","007","000305","28007000305",Northwest,433,263,2,1,1,1,1,0,0,397,290,13
"28","151","000403","28151000403",Leland Rotary Club,419,618,3,2,1,1,3,1,1,400,643,8
"28","151","000402","28151000402",Leland Health Dept,462,825,7,2,3,0,3,1,0,428,861,11
"28","151","000502","28151000502",Darlove Baptist Church,43,24,0,0,0,0,0,0,0,40,27,0
"28","151","000501","28151000501",Hollandale City Hall,209,824,2,0,0,2,3,1,0,186,847,5
"28","151","000204","28151000204",Arcola Technology Center,180,261,1,2,0,0,1,0,1,170,274,0
"28","151","000103","28151000103",Swiftwater Baptist Church,625,85,2,0,0,0,0,1,1,587,116,7
"28","151","000303","28151000303",Extension Building,25,448,2,2,1,0,3,2,1,17,478,0
"28","151","000201","28151000201",Wards Recreation Center,692,933,3,0,2,3,2,1,0,653,975,12
"28","151","000305","28151000305",Metcalfe Municipal,14,399,4,1,0,2,0,1,0,10,411,1
"28","151","000304","28151000304",Lake Vista Masonic Lodge,273,757,2,2,0,1,8,1,2,241,797,7
"28","151","000202","28151000202",Buster Brown Comm. Center,297,1432,8,2,1,5,14,1,2,290,1475,10
"28","151","000302","28151000302",Mount Bethel Baptist,23,502,0,1,0,1,1,1,0,9,519,6
"28","151","000301","28151000301",Tampa Drive,95,292,1,0,0,0,0,1,0,81,307,3
"28","151","000102","28151000102",St. James Epis. Church,562,1320,5,4,0,2,10,1,0,517,1384,10
"28","151","000105","28151000105",Covenant Presbyterian,764,264,5,0,0,0,2,0,0,741,384,11
"28","151","000504","28151000504",Washington Convention Center,220,639,0,0,1,1,5,0,0,197,665,4
"28","151","000505","28151000505",Jakes Chapel MB Church,32,907,2,0,0,1,7,1,0,9,946,2
"28","151","000401","28151000401",Elks Lodge,110,1791,5,1,1,1,6,4,2,66,1852,10
"28","031","000016","28031000016",Station Creek,118,297,0,0,0,0,0,0,0,110,308,1
"28","031","000007","28031000007",Collins,731,711,3,2,5,1,5,1,1,711,732,20
"28","031","000004","28031000004",Richmond,758,51,6,0,0,0,2,0,0,729,69,13
"28","031","000005","28031000005",Sanford,723,75,3,0,0,0,1,1,1,683,91,26
"28","031","000002","28031000002",Strahan,100,31,0,0,0,0,1,0,0,97,35,0
"28","031","000001","28031000001",Seminary/West Collins,1474,202,4,1,2,0,1,2,0,1418,249,15
"28","031","000013","28031000013",Gilmer/Yawn,247,494,3,0,2,2,8,1,0,241,508,10
"28","111","000503","28111000503",Beaumont Senior Ctr,117,42,0,1,0,0,1,0,0,109,47,4
"28","111","000103","28111000103",Beaumont District 1,109,371,2,1,1,0,1,2,1,95,391,4
"28","111","000505","28111000505",Deep Creek,57,17,0,0,0,0,0,0,0,53,19,1
"28","111","000504","28111000504",Janice,484,61,0,2,0,1,0,0,0,459,74,16
"28","085","000501","28085000501",Old Red Star,436,75,0,1,0,0,1,0,0,431,77,4
"28","085","000502","28085000502",Loyd Star,813,182,2,1,2,0,2,1,2,812,193,6
"28","085","000302","28085000302",Enterprise,987,75,6,0,1,1,2,0,0,951,95,22
"28","085","000305","28085000305",Norfield,178,53,0,0,0,1,0,0,0,176,50,2
"28","085","000304","28085000304",Ruth,541,25,0,0,0,0,1,0,0,535,25,5
"28","027","000010","28027000010",Rena Lara,181,29,0,0,0,0,0,0,0,167,43,1
"28","027","000012","28027000012",Bobo,35,83,0,0,1,0,2,0,0,33,86,2
"28","011","000301","28011000301",Duncan/Alligator,62,148,3,0,0,0,1,0,0,58,158,2
"28","027","000016","28027000016",Cagle Crossing,34,21,0,0,0,0,0,0,0,33,22,0
"28","027","000013","28027000013",Roundaway,28,45,0,0,0,0,0,0,0,27,46,0
"28","027","000006","28027000006",Farrell,36,126,0,1,0,0,1,0,0,27,137,1
"28","119","000103","28119000103",Darling,43,127,1,0,0,0,1,1,0,33,134,5
"28","027","000001","28027000001",Lula,136,125,0,0,0,0,0,1,0,125,133,2
"28","027","000004","28027000004",Jonestown,16,542,0,2,2,0,4,0,1,11,557,0
"28","027","000003","28027000003",Friar's Point,42,437,3,1,1,2,4,0,1,35,458,0
"28","027","000002","28027000002",Coahoma,16,188,1,0,0,0,0,1,0,9,193,0
"28","027","000005","28027000005",Lyon,615,336,4,0,1,1,3,0,0,582,371,4
"28","043","000103","28043000103",Elliott,406,94,3,3,0,0,0,0,0,371,122,10
"28","043","000201","28043000201",Box 2 Grenada Co Office,284,267,1,0,0,0,0,0,0,260,284,6
"28","043","000104","28043000104",Sweethome Holcomb,266,92,0,0,0,0,1,0,0,254,102,5
"28","043","000102","28043000102",Box 1 Southside Church of Christ,1114,569,4,1,2,2,3,4,1,1049,637,18
"28","043","000402","28043000402",Geeslin,569,119,3,0,0,0,1,1,0,533,148,11
"28","043","000301","28043000301",Box 3 City Auditorium,385,1132,7,0,0,4,5,2,1,351,1180,18
"28","043","000501","28043000501",Box 5 EOC Building,1093,384,9,1,0,0,2,2,0,1018,438,33
"28","043","000401","28043000401",Box 4 Taylor Hall,137,1333,2,1,0,1,2,2,1,106,1374,11
"28","107","000305","28107000305",Courtland Baptist,365,797,3,1,2,0,6,3,1,324,835,11
"28","107","000403","28107000403",Mt. Olivet Fire Dept,616,309,4,0,0,0,2,0,1,581,335,19
"28","107","000404","28107000404",Eureka Comm Center,753,209,1,0,1,0,3,1,0,709,240,14
"28","107","000503","28107000503",Patton Lane Comm Center,114,869,0,0,1,3,7,3,0,95,894,8
"28","107","000202","28107000202",Crenshaw City Hall,133,240,1,0,0,0,2,0,0,124,258,1
"28","107","000201","28107000201",Longtown Fire Station,121,131,0,0,0,0,0,0,0,110,139,2
"28","107","000504","28107000504",Batesville Courthouse,1265,613,7,3,3,0,4,2,2,1178,681,31
"28","107","000402","28107000402",Blackjack Comm Center,797,305,6,3,1,0,4,0,1,722,354,33
"28","107","000106","28107000106",Sardis Lake Fire Dept,96,155,0,0,0,1,1,0,0,84,168,2
"28","107","000101","28107000101",Sardis Courthouse,371,607,1,0,2,1,7,1,3,333,653,9
"28","107","000204","28107000204",Sardis South Library,259,744,4,1,1,0,5,1,0,231,778,8
"28","107","000405","28107000405",Panola County Extension,433,138,3,0,0,0,1,2,0,405,160,7
"28","107","000306","28107000306",Cliff Finch Bldg,441,112,2,0,0,0,0,0,0,425,124,7
"28","077","000005","28077000005",Grange,164,42,0,0,1,0,1,0,0,165,44,0
"28","077","000018","28077000018",Stringer,127,192,0,0,0,1,0,1,1,128,195,0
"28","077","000010","28077000010",New Hebron,284,82,0,0,0,0,0,0,0,282,80,1
"28","077","000002","28077000002",Center,146,3,0,0,0,0,0,0,0,143,5,0
"28","077","000019","28077000019",Tilton,136,40,0,0,0,0,0,0,0,133,40,2
"28","077","000003","28077000003",Cooper's Creek,401,35,1,0,1,0,1,0,0,395,36,6
"28","077","000004","28077000004",Courthouse,872,203,4,0,2,0,2,0,0,878,193,6
"28","077","000027","28077000027",West District 1,167,10,0,0,0,0,0,0,0,164,12,2
"28","077","000017","28077000017",Silver Creek,145,238,3,0,0,0,0,0,0,142,237,7
"28","077","000006","28077000006",Hooker,48,127,0,0,0,0,0,0,0,45,131,0
"28","077","000007","28077000007",Jayess,428,35,2,1,0,0,0,0,0,414,40,10
"28","077","000024","28077000024",Topeka,229,13,0,0,0,0,1,0,0,217,20,2
"28","027","000008","28027000008",Clarksdale 2,524,685,3,0,1,1,5,0,0,488,730,3
"28","027","000018","28027000018",Clarksdale Courthouse,214,402,2,2,1,4,1,2,0,202,419,5
"28","027","000011","28027000011",Clarksdale 5,185,1021,0,2,3,0,8,2,0,150,1065,14
"28","027","000017","28027000017",Sasse St. Fire Station,21,428,3,2,0,0,2,0,0,8,449,3
"28","027","000014","28027000014",Clarksdale 4,76,1009,1,2,1,5,7,0,0,46,1056,7
"28","027","000015","28027000015",Dublin,87,71,1,0,0,0,0,0,0,77,83,0
"28","027","000009","28027000009",Clarksdale 3,70,374,0,1,0,1,1,0,0,58,383,3
"28","081","000502","28081000502",Petersburg,254,24,0,0,0,0,0,0,0,238,34,4
"28","081","000501","28081000501",Nettleton,595,120,2,0,0,0,1,0,0,554,140,17
"28","081","000104","28081000104",Guntown,590,215,11,3,0,0,0,0,1,536,246,32
"28","081","000205","28081000205",Saltillo,1792,458,21,0,3,1,4,0,0,1677,544,44
"28","081","000202","28081000202",Cedar Hill,1197,271,11,1,1,2,4,0,0,1132,312,34
"28","081","000203","28081000203",Euclatubba,264,23,2,0,1,0,0,0,0,250,31,7
"28","081","000301","28081000301",Belden,1190,612,15,1,1,1,7,1,0,1142,650,31
"28","081","000302","28081000302",Bissell,3064,1028,38,5,4,4,8,1,0,2896,1163,80
"28","081","000303","28081000303",Tupelo 4 South,152,1147,4,0,0,1,10,1,3,122,1194,10
"28","081","000511","28081000511",Verona,341,626,4,2,3,1,5,0,2,323,654,12
"28","081","000204","28081000204",Birmingham Ridge,1147,214,18,3,2,1,5,2,1,1104,248,35
"28","081","000208","28081000208",Beech Springs,334,206,2,0,1,0,2,1,0,314,219,8
"28","163","000205","28163000205",Zion,191,69,0,0,0,0,0,0,0,182,74,3
"28","163","000201","28163000201",Benton,492,251,0,0,0,0,0,0,0,474,261,6
"28","163","000105","28163000105",Mechanicsburg,448,43,1,0,1,1,0,0,1,438,53,7
"28","163","000110","28163000110",West Bentonia,224,279,2,1,1,1,2,2,0,210,294,7
"28","163","000107","28163000107",Little Yazoo,606,91,1,0,1,0,0,0,1,594,102,4
"28","163","000101","28163000101",Center Ridge,365,77,1,0,0,0,1,2,0,345,88,8
"28","163","000304","28163000304",3-4 Washington St FS,193,185,0,0,1,2,0,0,1,178,201,0
"28","163","000301","28163000301",3-1 Mound St Bldg,9,304,1,0,1,1,2,0,0,2,316,1
"28","163","000405","28163000405",Ward 4 Teen Center,402,815,0,1,1,2,3,0,0,374,846,4
"28","163","000506","28163000506",Ward 5 N D Taylor Gym,69,1207,3,1,4,2,11,1,3,45,1259,7
"28","163","000504","28163000504",Holly Bluff,97,61,1,0,1,0,0,0,1,96,63,0
"28","163","000501","28163000501",Lake City,133,35,0,0,0,0,0,1,0,131,37,1
"28","089","000403","28089000403",Ferns Chapel Freewill,857,405,2,0,1,1,4,0,1,827,424,15
"28","089","000507","28089000507",Farmhaven Fire Station,111,643,1,0,1,1,3,3,0,91,663,6
"28","089","000402","28089000402",Magnolia Heights,282,690,3,0,0,1,2,2,0,264,706,10
"28","089","000404","28089000404",Mount Hope MB,288,60,6,1,0,0,1,0,0,289,61,5
"28","089","000105","28089000105",Canton National Guard Armory,98,150,0,0,0,0,1,0,0,90,153,5
"28","089","000997","28089000997",Fellowship Bible Church,304,586,4,0,0,1,5,0,0,287,608,7
"28","089","000408","28089000408",Mad. Co. Bap. Family Life,18,656,1,0,2,1,4,1,0,9,675,3
"28","089","000506","28089000506",Canton Community Center,147,1232,1,0,0,1,8,2,0,136,1262,8
"28","089","000405","28089000405",Canton Anderson Lodge,21,999,0,0,1,0,3,0,0,13,1010,6
"28","089","000508","28089000508",Canton Bible Church,10,369,0,0,0,0,3,0,1,5,374,1
"28","089","000410","28089000410",Lake Caroline Clubhouse,2422,482,12,2,0,0,1,4,0,2362,510,44
"28","089","000407","28089000407",Canton Fire Station #4,107,269,1,1,0,0,0,0,0,94,279,4
